id;english;french
4804;Game meat, native, moose, bone marrow, cooked;Gibier, viande, autochtone, orignal, moelle osseuse, cuite;;
4805;Game meat, native, moose, fat, raw;Gibier, viande, autochtone, orignal, gras, cru;;
4806;Game meat, native, moose, fat, cooked;Gibier, viande, autochtone, orignal, gras, cuit;;
4807;Animal fat, native, moose, fat, dried;Gras animal, autochtone, orignal, gras, déshydraté;;
4808;Game meat, native, moose, lung, raw;Gibier, viande, autochtone, orignal, poumons, crus;;
4809;Game meat, native, moose, lung, roasted;Gibier, viande, autochtone, orignal, poumons, rôtis;;
4810;Game meat, native, moose, kidney, raw;Gibier, viande, autochtone, orignal, rognon, cru;;
4811;Game meat, native, moose, liver, raw;Gibier, viande, autochtone, orignal, foie, cru;;
4812;Game meat, native, moose, liver, roasted;Gibier, viande, autochtone, orignal, foie, rôti;;
4813;Game meat, native, moose, blood, raw;Gibier, viande, autochtone, orignal, sang, cru;;
4814;Game meat, native, muskox, raw;Gibier, viande, autochtone, boeuf musqué, cru;;
4815;Game meat, native, muskox, fat, raw;Gibier, viande, autochtone, boeuf musqué, gras, cru;;
4816;Game meat, native, polar bear, raw;Gibier, viande, autochtone, ours blanc (ours polaire), cru;;
4817;Game meat, native, polar bear, meat, boiled;Gibier, viande, autochtone, ours blanc (ours polaire), bouilli;;
4818;Game meat, native, polar bear, fat, raw;Gibier, viande, autochtone, ours blanc (ours polaire), gras, cru;;
4819;Game meat, native, polar bear, fat, boiled;Gibier, viande, autochtone, ours blanc (ours polaire), gras, bouilli;;
4820;Game meat, native, bear, smoked;Gibier, viande, autochtone, ours, fumé;;
4821;Arctic char, native, meat, boiled;Omble chevalier, autochtone, viande, bouilli;;
4822;Arctic char, native, meat, dried;Omble chevalier, autochtone, viande, déshydraté;;
4823;Arctic char, native, meat and skin, raw;Omble chevalier, autochtone, viande et peau, crues;;
4824;Arctic char, native, meat and skin, dried;Omble chevalier, autochtone, viande et peau, déshydratées;;
4825;Arctic char, native, skin, raw;Omble chevalier, autochtone, peau, cru;;
4826;Grayling, native, raw;Ombre, autochtone, cru;;
4827;Grayling, native, cooked;Ombre, autochtone, cuit;;
4828;Inconnu, native, raw;Inconnu, autochtone, cru;;
4829;Inconnu, native, cooked;Inconnu, autochtone, cuit;;
4830;Inconnu, native, smoked, baked;Inconnu, autochtone, fumé, au four;;
4831;Inconnu, native, smoked, dried;Inconnu, autochtone, fumé, déshydraté;;
4832;Burbot (loche), native, eggs, raw;Lotte (loche), autochtone, oeufs, crus;;
4833;Burbot (loche), native, liver, raw;Lotte (loche), autochtone, foie, cru;;
4834;Cereal, ready to eat, Morning Crisp Wild Berries, Jordans;Céréale, prête-à-manger, Morning Crisp aux Fruits des Bois, Jordans;;
4835;Chicken, wing, frozen, glazed, barbecue flavour;Poulet, aile, congelé, givré, saveur de barbecue;;
4836;Chicken, wing, frozen, glazed, barbecue flavour, heated in the microwave;Poulet, aile, congelé, glacé, saveur de barbecue, réchauffé au four à micro-ondes;;
4837;Chicken, wing, frozen, glazed, barbecue flavour, heated in conventional oven;Poulet, aile, congelé, glacé, saveur de barbecue, réchauffé au four conventionnel;;
4838;Soup, ramen noodle, beef flavour, dry;Soupe, nouilles ramen, saveur de boeuf, sèches;;
4839;Soup, ramen noodle, chicken flavour, dry;Soupe, nouilles ramen, saveur de poulet, sèches;;
4840;Dessert, frozen, FUDGESICLE bar, low fat;Dessert, congelé, barre FUDGESICLE, faible en gras;;
4841;Dessert, frozen, POPSICLE pop (orange, cherry, grape), sugar free;Dessert, congelé, POPSICLE pop (orange, cerise, raisin), sans sucre;;
4842;Dessert, frozen, ice cream, chocolate, low fat;Dessert, congelé, crème glacée, chocolat, faible en gras;;
4843;Fast foods, pizza, cheese, regular crust, frozen, cooked;Aliments prêts à manger, pizza avec fromage, croûte régulière, congelée, cuite;;
4844;Fast foods, pizza, cheese, rising crust, frozen, cooked;Aliments prêts à manger, pizza, avec fromage, croûte lève-au-four, congelée, cuite;;
4845;Fast foods, pizza, cheese, meat and vegetable, regular crust, frozen, cooked;Aliments prêts à manger, pizza avec fromage, viande et légumes, croûte régulière, congelée, cuite;;
4846;Fast foods, pizza, cheese, meat and vegetable, rising crust, frozen, cooked;Aliments prêts à manger, pizza avec viande et légumes, croûte lève-au-four, congelée, cuite;;
4847;Fast foods, entree, chicken, breaded and fried, boneless, plain;Aliments prêts à manger, plat principal, poulet, pané et frit, désossé, nature;;
4848;Chili without beans, canned;Chili sans haricots, conserve;;
4849;Spaghetti, with meatballs, canned;Spaghetti avec boulettes de viande, conserve;;
4850;Spaghetti, without meat, canned;Spaghetti sans viande, conserve;;
4851;Lasagna with meat and sauce, low fat, frozen;Lasagne avec viande et sauce, faible en gras, congelée;;
4852;Lasagna with meat and sauce, frozen;Lasagne avec viande et sauce, congelée;;
4853;Agutuk, native, fish/berry with seal oil (Alaskan ice cream);Agutuk, autochtone, poisson/baie avec huile de phoque (Crème glacée alaskienne);;
4854;Agutuk, native, fish with shortening (Alaskan ice cream);Agutuk, autochtone, poisson avec shortening (Crème glacée alaskienne);;
4855;Game meat, native, agutuk, meat-caribou (Alaskan ice cream);Gibier, viande, autoch, agutuk, viande de caribou (crème glacée alaskienne);;
4856;Ascidians, native (tunughnak);Ascidies, autochtone (tunughnak);;
4857;Game meat, native, beluga, eyes, raw;Gibier, viande, autochtone, béluga, yeux, crus;;
4858;Game meat, native, beluga, flipper, raw;Gibier, viande, autochtone, béluga, nageoire, crue;;
4859;Game meat, native, beluga, liver, raw;Gibier, viande, autochtone, béluga, foie, cru;;
4860;Blackfish, native, whole;Bar noir (mérou noir), autochtone, entier;;
4861;Chiton, leathery, gumboots, native;Chiton, "leathery, gumboots", autochtone;;
4862;Devilfish, native, meat;Diable de mer (Mante), autochtone, viande;;
4863;Fireweed, native, young leaves, raw;Épilobe à feuilles étroites, autochtone, feuilles tendres, crues;;
4864;Herring eggs on giant kelp, native, Pacific;Oeufs de hareng, sur algue géante, autochtone, pacifique;;
4865;Herring eggs, native, Pacific, dry;Hareng, autochtone, oeufs, pacifique, déshydratés;;
4866;Herring eggs, native, Pacific, raw;Hareng, autochtone, oeufs, pacifique, crus;;
4867;Herring, native, Pacific, air-dried, packed in oil;Hareng, autochtone, pacifique, déshydraté, dans l`huile;;
4868;Lingcod, native, liver;Morue-lingue, autochtone, foie;;
4869;Mashu roots, (sweetvetch) native, raw;Sinfoin alpin, racines, autochtone, crues;;
4870;Game meat, native, bearded seal, (oogruk), air-dried;Gibier, viande, autochtone, phoque barbu, (oogruk), déshydraté;;
4871;Animal fat, native, bearded seal, oil (oogruk oil);Gras animal, autochtone, phoque barbu, huile (oogruk);;
4872;Oopah (tunicata), native, whole animal;Oopah (tunicata), autochtone, entier;;
4873;Game meat, native, horned owl;Gibier, viande, autochtone, hibou strié;;
4874;Pike, northern, native, liver;Grand brochet, autochtone, foie;;
4875;Salmon, native, tipnuk, fermented;Saumon, autochtone, tipnuk, fermenté;;
4876;Salmon, native, king or chinook, kippered, canned;Saumon, autochtone, royal ou quinnat, légèrement salé et fumé, conserve;;
4877;Salmon, native, king or chinook, smoked, canned;Saumon, autochtone, royal ou quinnat, fumé, conserve;;
4878;Salmon, native, king or chinook, smoked, brined;Saumon, autochtone, royal ou quinnat, fumé, saumuré;;
4879;Salmon, native, king or chinook, liver;Saumon, autochtone, royal ou quinnat, foie;;
4880;Sourdock (sorrel), native, young leaves;Rumex petite-oseille, autochtone, feuilles tendres;;
4881;Game meat, native, walrus, dry;Gibier, viande, autochtone, morse, déshydraté;;
4882;Game meat, native, deer (venison), sitka, raw;Gibier, viande, autochtone, cerf de Sitka (venaison), cru;;
4883;Game meat, native, walrus, liver, raw;Gibier, viande, autochtone, morse, foie, cru;;
4884;Animal fat, native, walrus, oil;Gras animal, autochtone, morse, huile;;
4885;Game meat, native, bowhead, blubber;Gibier, viande, autochtone, baleine boréale, lard;;
4886;Game meat, native, bowhead, muktuk;Gibier, viande, autochtone, baleine boréale, muktuk;;
4887;Animal fat, native, bowhead, oil;Animal fat, autochtone, baleine boréale, huile;;
4888;Willow, native, leaves in oil;Feuilles de saule, autochtone, dans l'huile;;
4889;Willow, native, young leaves, chopped;Feuilles de saule, autochtone, tendres, hachées;;
4890;Bread, native, 'fry bread', made with lard (Navajo);Pain, autochtone, frit ("fry bread") avec saindoux, (Navajo);;
4891;Tamale (Navajo);Tamale (Navajo);;
4892;Burbot (loche), native, liver, baked;Lotte (loche), autochtone, foie, cuit au four;;
4893;Burbot (loche), native, skin, raw;Lotte (loche), autochtone, peau, crue;;
4894;Burbot (loche), native, skin, baked;Lotte (loche), autochtone, peau, cuite au four;;
4895;Burbot (loche), native, head, baked;Lotte (loche), autochtone, tête, cuite au four;;
4896;Grains, tapioca, pearl, cooked;Grains céréaliers, tapioca, perlé, cuit;;
4897;Grains, quinoa, cooked;Grains céréaliers, quinoa, cuit;;
4898;Lentils, pink, boiled;Lentilles, roses, bouillies;;
4899;Sculpin, native, raw;Chabot, autochtone, cru;;
4900;Vermicelli, made from soy, cooked;Vermicelle de soya, cuits;;
4901;Cisco (lake herring, tullibee), native, smoked, dried;Cisco (hareng de lac), autochtone, fumé, déshydraté;;
4902;Cisco (lake herring, tullibee), native, baked;Cisco (hareng de lac), autochtone, cuit au four;;
4903;Whitefish, native, smoked, dried;Corégone de lac, autochtone, fumé, déshydraté;;
4904;Whitefish, native, smoked, baked;Corégone de lac, autochtone, fumées, au four;;
4905;Whitefish, native, eggs, baked;Corégone de lac, autochtone, oeufs, au four;;
4906;Whitefish, native, head, baked;Corégone de lac, autochtone, tête, au four;;
4907;Whitefish, native, esophagus, raw;Corégone de lac, autochtone, oesophage, cru;;
4908;Salmon, native, eggs, raw;Saumon, autochtone, oeufs, cru;;
4909;Goose, wild (Canada goose), native, meat, smoked, dried;Bernache du canada (outarde), autochtone, viande, fumée, déshydratée;;
4910;Goose, wild (Canada goose), native, meat and skin, dried, boiled;Bernache du canada (outarde), autochtone, viande et peau, déshydratée, bouillie;;
4911;Duck, wild, native, cooked;Canard sauvage, autochtone, cuit;;
4912;Ptarmigan, native, meat, raw;Lagopède, autochtone, viande, crue;;
4913;Ptarmigan, native, meat, cooked;Lagopède, autochtone, viande, cuite;;
4914;Spruce grouse, native, meat, raw;Tétras du Canada, autochtone, viande, crue;;
4915;Spruce grouse, native, meat, cooked;Tétras du Canada, autochtone, viande, cuite;;
4916;Netted willow, native, leaves, raw;Saule réticulé, autochtone, feuilles, crus;;
4917;Mountain sorrel, native, leaves, raw;Rumex petite-oseille, autochtone, feuilles, crus;;
4918;Black crowberry (curlewberry), native;Camarine noire, autochtone;;
4919;Cloudberry (bakeapple), native;Chicouté, autochtone;;
4920;Sea cucumber, native;Concombre de mer (holothurie), autochtone;;
4921;Energy drink, RED BULL, added caffeine, niacin, pantothenic acid, vitamins B6 and B12;Boisson énergisante, RED BULL, caféine, niacine, acide pantothénique, vitamines B6 et B12 ajoutés;;
4922;Beef, chuck, blade roast, boneless, lean and fat, 0mm (0'') trim, raw;Boeuf, épaule, rôti de palette, désossé, maigre et gras, 0mm (0'') paré, cru;;
4923;Beef, chuck, cross rib roast, boneless, lean and fat, 0mm (0") trim, raw;Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 0mm (0") paré, cru;;
4924;Beef, chuck, cross rib roast, boneless, lean and fat, 3mm (1/8") trim, raw;Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 3mm (1/8") paré, cru;;
4925;Beef, chuck, blade roast, boneless, lean and fat, 3mm (1/8'') trim, raw;Boeuf, épaule, rôti de palette, désossé, maigre et gras, 3mm (1/8'') paré, cru;;
4926;Beef, chuck, blade roast, boneless, lean, raw;Boeuf, épaule, rôti de palette, désossé, maigre, cru;;
4927;Beef, chuck, blade roast, boneless, lean and fat, 0mm (0'') trim, cooked, braised;Boeuf, épaule, rôti de palette, désossé, maigre et gras, 0mm (0'') paré, cuit, braisé;;
4928;Beef, chuck, blade roast, boneless, lean and fat, 3mm (1/8'') trim, cooked, braised;Boeuf, épaule, rôti de palette, désossé, maigre et gras, 3mm (1/8'') paré, cuit, braisé;;
4929;Beef, chuck, blade roast, boneless, lean, cooked, braised;Boeuf, épaule, rôti de palette, désossé, maigre, cuit, braisé;;
4930;Beef, chuck, blade steak, boneless, lean and fat, 0mm (0") trim, raw;Boeuf, épaule, bifteck de palette, désossé, maigre et gras, 0mm (0") paré, cru;;
4931;Beef, chuck, blade steak, boneless, lean and fat, 3mm (1/8") trim, raw;Boeuf, épaule, bifteck de palette, désossé, maigre et gras, 3mm (1/8") paré, cru;;
4932;Beef, chuck, blade steak, boneless, lean, raw;Boeuf, épaule, bifteck de palette, désossé, maigre, cru;;
4933;Beef, chuck, blade steak, with bone, lean and fat, 0mm (0") trim, cooked, braised;Boeuf, épaule, bifteck de palette, avec os, maigre et gras, 0mm (0") paré, cuit,braisé;;
4934;Beef, chuck, blade steak, with bone, lean and fat, 3mm (1/8") trim, cooked, braised;Boeuf, épaule, bifteck de palette, avec os, maigre et gras, 3mm (1/8") paré, cuit, braisé;;
4935;Beef, chuck, blade steak, with bone, lean, cooked, braised;Boeuf, épaule, bifteck de palette, avec os, maigre, cuit, braisé;;
4936;Clementine, raw;Clémentine, crue;;
4937;Mushroom, portabella (portobello), grilled;Champignon, portobella (portobello), grillé;;
4938;Mushroom, white, stir-fried;Champignon, sauté;;
4939;Mushroom, shiitake, stir-fried;Champignon, shiitake, sauté;;
4940;Onion, yellow, sauteed;Oignon, jaune, sauté;;
4941;Sports drink, orange flavour, powder;Boisson pour sportifs, saveur orange, poudre;;
4942;Sports drink, fruit flavour, ready-to-drink;Boisson pour sportifs, saveur fruits, prête-à-boire;;
4943;Sports drink, lemon-lime flavour, ready-to-drink;Boisson pour sportifs, saveur citron et lime, prête-à-boire;;
4944;Salmon, pink, canned, drained solids with bone;Saumon, rose, conserve, chair avec arêtes;;
4945;Tilapia, raw;Tilapia, cru;;
4946;Tilapia, baked or broiled;Tilapia, au four ou grillé;;
4947;Veggie / soy burger patty, unprepared;Hambourgeois végétarien / soya, galette, non préparée;;
4948;Waffle, buttermilk, frozen, ready-to-heat;Gaufre, babeurre, congelée, prête-à-chauffer;;
4949;Waffle, buttermilk, frozen, ready-to-heat, toasted;Gaufre, babeurre, congelée, prête-à-chauffer, grillée;;
4950;Waffle, buttermilk, frozen, ready-to-heat, microwaved;Gaufre, babeurre, congelée, prête-à-chauffer, cuite au four à micro-ondes;;
4951;Waffle, plain, frozen, ready-to-heat, microwaved;Gaufre, nature, congelée, prête-à-cuire, cuite au four à micro-ondes;;
4952;Pancake, plain (includes buttermilk), frozen, ready-to-heat, microwave;Crêpe, nature, (avec babeurre), congelée, prête-à-chauffer, cuite au four à micro-ondes;;
4953;Sweetener, aspartame, EQUAL;Édulcorant, aspartame, EQUAL;;
4954;Sweetener, sucralose, SPLENDA;Édulcorant, sucralose, SPLENDA;;
4955;Sweetener, saccharin;Édulcorant, saccharine;;
4956;Sweets, sugars, fructose, powder;Confiseries, sucre, fructose, poudre;;
4957;Dessert, frozen, ice cream, chocolate or caramel covered, with nuts;Dessert, congelé, crème glacée, enrobage de chocolat ou caramel, avec noix;;
4958;Sweets, sugars, fructose, liquid;Confiseries, sucre, fructose, liquide;;
4959;Beef, chuck, cross rib roast, boneless, lean, raw;Boeuf, épaule, rôti de côtes croisées, désossé, maigre, cru;;
4960;Beef, chuck, cross rib roast, boneless, lean and fat, 0mm (0") trim, cooked, braised;Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 0mm (0") paré, cuit, braisé;;
4961;Beef, chuck, cross rib roast, boneless, lean and fat, 3mm (1/8") trim, cooked, braised;Boeuf, épaule, rôti de côtes croisées, désossé, maigre et gras, 3mm (1/8") paré, cuit, braisé;;
4962;Beef, chuck, cross rib roast, boneless, lean, cooked, braised;Boeuf, épaule, rôti de côtes croisées, désossé, maigre, cuit, braisé;;
4963;Beef, chuck, cross rib steak, boneless, lean and fat, 0mm (0") trim, raw;Boeuf, épaule, bifteck de côtes croisées, désossé, maigre et gras, 0mm (0") paré, cru;;
4964;Beef, chuck, cross rib steak, boneless, lean and fat, 3mm (1/8") trim, raw;Boeuf, épaule, bifteck de côtes croisées, désossé, maigre et gras, 3mm (1/8") paré, cru;;
